Date,Open,High,Low,Close,Adj Close,Volume
1980-12-12,0.0004309500135666304,0.00043327056694088766,0.0004425119062345857,0.00043548369581489395,0.000340811024372492,0.06319810034460303
1980-12-15,0.000397331936176699,0.0003966584631532502,0.0004051188934741866,0.0003986845788530115,0.0003120116426975275,0.023698910354163192
1980-12-16,0.00034842743747766055,0.0003478368570122981,0.0003552559587463486,0.00034961359388397794,0.0002736106330090336,0.014245906376929478
1980-12-17,0.0003606521928921811,0.00036309190025714705,0.00037083638072984824,0.0003649465592847624,0.00028561129243453943,0.011647235743341283
1980-12-18,0.00037899480305491815,0.0003814034199084012,0.00038953847149068697,0.00038335161345222715,0.0003000109832720217,0.009896679451260966
1980-12-19,0.00041872525815210993,0.0004210665323450086,0.00043004756864778606,0.00042321732349426657,0.00033120939635896253,0.006552513293286843
1980-12-22,0.00045234333554204143,0.00045463309524111157,0.0004643244970114853,0.0004569498473759922,0.0003576097466219506,0.005034358439982706
1980-12-23,0.00048291070111929914,0.00048514318173080955,0.0004954909253591239,0.00048762127386408455,0.00038161656783858603,0.006326148255517836
1980-12-24,0.0005226411562164907,0.0005248062941674168,0.0005360000225162228,0.0005274869839061238,0.00041281498092552685,0.006468003679186414
1980-12-26,0.0005959951657445704,0.0005980359695001273,0.0006107916324176604,0.0006010907135164124,0.00047041374427545576,0.007488155449398736
1980-12-29,0.0006082199211590909,0.0006102400040960065,0.0006232559700044599,0.0006133570858370399,0.0004800153722889852,0.012552695894417308
1980-12-30,0.0005898827880373101,0.000588882943553218,0.0006014433792275605,0.0005918909342759417,0.00046321665003952656,0.009280966548529269
1980-12-31,0.000565433277208269,0.0005644748743614597,0.0005765147040539612,0.0005673581896346868,0.00044401889637809156,0.004817048003724459
1981-01-02,0.0005715456549155292,0.0005766789089573388,0.0005858629572440609,0.0005765579688751573,0.00045121599061402075,0.002918599886968391
1981-01-05,0.0005562647106473786,0.0005553218484145503,0.0005671664508638612,0.0005581584103942161,0.0004368162997765386,0.004814029803220873
1981-01-06,0.0005195849673628606,0.0005187042768694773,0.0005297678537228229,0.00052135379774581,0.00040801141573595023,0.006084692215230896
1981-01-07,0.0004859668899729291,0.00048514318173080955,0.0004954909253591239,0.00048762127386408455,0.00038161656783858603,0.00750324645191667
1981-01-08,0.00047068594570477847,0.0004698881384859606,0.0004799105033756242,0.0004722883084633001,0.0003696159084130802,0.0053663604953772485
1981-01-09,0.0005073602119483402,0.0005095512509225681,0.0005204196005327232,0.0005121540185053395,0.00040081432150002104,0.0028974724834432836
1981-01-12,0.0005073602119483402,0.0005065002422735981,0.0005141874317393233,0.0005060208323450257,0.0003960162586760682,0.0031932561327947854
1981-01-13,0.00047679832341203886,0.0004759901557839003,0.000486142672169024,0.0004784214946236138,0.00037441397123703305,0.0031057283181907696
1981-01-14,0.00047679832341203886,0.0004790411644328701,0.0004892587565657239,0.00048148808770377075,0.0003768130026490094,0.001925611921288349
1981-01-15,0.0004920792676801894,0.0004973472163266887,0.0005048391785492236,0.0004968210531045551,0.0003888136620745152,0.0018954299162524813
1981-01-16,0.0004890230788265593,0.00048819419037977933,0.0004986070097558236,0.0004906878669442413,0.0003840155992505624,0.0018048839011448787
1981-01-19,0.0005318097227773812,0.0005339593201143264,0.0005453482757063225,0.0005366867631465945,0.00042001207516145615,0.005601780134657015
1981-01-20,0.0005104164008019704,0.0005095512509225681,0.0005204196005327232,0.0005121540185053395,0.00040081432150002104,0.00405344327631701
1981-01-21,0.0005226411562164907,0.0005278573028163866,0.0005360000225162228,0.0005274869839061238,0.00041281498092552685,0.0021429223575465954
1981-01-22,0.0005318097227773812,0.0005370103287632962,0.0005453482757063225,0.0005366867631465945,0.00042001207516145615,0.004789884199192179
1981-01-23,0.0005318097227773812,0.0005339593201143264,0.0005422321913096226,0.0005336201700664376,0.0004176130437494797,0.0015121184522969636
1981-01-26,0.0005195849673628606,0.0005187042768694773,0.0005297678537228229,0.00052135379774581,0.00040801141573595023,0.0033200205539454294
1981-01-27,0.0005165287785092304,0.0005156532682205075,0.0005235356849294232,0.0005152206115854964,0.0004032133529119975,0.0031932561327947854
1981-01-28,0.0004890230788265593,0.00048819419037977933,0.0004986070097558236,0.0004906878669442413,0.0003840155992505624,0.0037938780330085495
