Date,Close,High,Low,Open,Volume,Adj Close
2016-06-14 00:00:00+00:00,0.026983715885914084,0.0270503426448625,0.027158494304650782,0.02453180288254081,0.1636974653403578,0.026983715885914084
2016-06-15 00:00:00+00:00,0.027334434048798373,0.02732532121270942,0.029441865585180638,0.025891084836454692,0.14807567018197443,0.027334434048798373
2016-06-16 00:00:00+00:00,0.022715745626814277,0.023912351929432973,0.021785214871232028,0.023684948649348392,0.2791197135151019,0.022715745626814277
2016-06-17 00:00:00+00:00,0.012658227848101278,0.019690622152489123,0.013715214010199428,0.020308319668594144,0.5214097497830307,0.012658227848101278
2016-06-20 00:00:00+00:00,0.013731964992931667,0.016272261132588228,0.016417385011275154,0.014979071373090569,0.2961951949686994,0.013731964992931667
2016-06-21 00:00:00+00:00,0.014935198074827072,0.016428621494697204,0.01565444472661126,0.014779494260809545,0.19092639695686583,0.014935198074827072
2016-06-22 00:00:00+00:00,0.015755339009571934,0.015398799799427432,0.01623858450599075,0.015135496677310789,0.1429224981630552,0.015755339009571934
2016-06-23 00:00:00+00:00,0.01813482685314083,0.015986499091492412,0.012924208422206818,0.01426706654008808,0.3113612093905507,0.01813482685314083
2016-06-24 00:00:00+00:00,0.0037553821748842475,0.009219869627808408,0.0055400363813524756,0.002249287995166993,0.7000131734454738,0.0037553821748842475
2016-06-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.39150592617341784,0.0
2016-06-28 00:00:00+00:00,0.006356092244272471,0.004329564509432893,0.005294805575567607,0.0042989988780530175,0.31176170260980973,0.006356092244272471
2016-06-29 00:00:00+00:00,0.008552127510332685,0.008157266173861977,0.009877896857013013,0.006472771209113715,0.2706030468882513,0.008552127510332685
2016-06-30 00:00:00+00:00,0.01286326308178748,0.010794256722147677,0.011098601312475254,0.007805083282989622,0.2134645922699178,0.01286326308178748
2016-07-01 00:00:00+00:00,0.016699580217337362,0.01528557333031394,0.015719894103888465,0.011435229136100844,0.17029186689905626,0.016699580217337362
2016-07-05 00:00:00+00:00,0.014152826788392858,0.013285239042643282,0.013948728233041219,0.01351730387503236,0.1904114039718962,0.014152826788392858
2016-07-06 00:00:00+00:00,0.015922604594947487,0.015840922202632224,0.014063169275740806,0.01023776646241481,0.18176146712593985,0.015922604594947487
2016-07-07 00:00:00+00:00,0.014622249560253375,0.013964597857323902,0.013586331597825851,0.01460688702856655,0.16337922083506676,0.014622249560253375
2016-07-08 00:00:00+00:00,0.020163596533825434,0.018013792062285372,0.018065880983495375,0.015372831621644989,0.20961699060487618,0.020163596533825434
2016-07-11 00:00:00+00:00,0.025267894719803174,0.023836867616690682,0.023954145109062353,0.019984681108138447,0.13054150710359277,0.025267894719803174
2016-07-12 00:00:00+00:00,0.028262488264430674,0.02730375426621162,0.028678925300516744,0.025955812548545787,0.16896274815819193,0.028262488264430674
2016-07-13 00:00:00+00:00,0.026287675224189844,0.027875278348403254,0.029191185205933945,0.028383101751963458,0.10052823468663752,0.026287675224189844
2016-07-14 00:00:00+00:00,0.02842975384980634,0.02691015749262682,0.02983423487443637,0.02728273064641412,0.10297129451626325,0.02842975384980634
2016-07-15 00:00:00+00:00,0.027836230804925144,0.028813440521057443,0.03039281615427958,0.029521230689565914,0.1591369277272701,0.027836230804925144
2016-07-18 00:00:00+00:00,0.03535239081873803,0.03441545487386033,0.03155630008839211,0.02789224993527234,0.16189055324034338,0.03535239081873803
2016-07-19 00:00:00+00:00,0.037068211984849,0.034879144223562975,0.035812416962124394,0.031765124708725334,0.15028870663726646,0.037068211984849
2016-07-20 00:00:00+00:00,0.039350577875619186,0.037650496848529946,0.04022657146625136,0.03577824285837583,0.16089998522253396,0.039350577875619186
2016-07-21 00:00:00+00:00,0.03796928788025944,0.03741326043705423,0.03953502059393815,0.03741261758867698,0.11595925378233168,0.03796928788025944
2016-07-22 00:00:00+00:00,0.04018690580249712,0.038248979613843825,0.03993229449930952,0.03822171398981622,0.1558067080139939,0.04018690580249712
2016-07-25 00:00:00+00:00,0.038584393581318044,0.037909300206503516,0.040444554404726774,0.0375798308449124,0.11700459739595795,0.038584393581318044
2016-07-26 00:00:00+00:00,0.03785597893532755,0.03741326043705423,0.03868434217653782,0.03670061275567449,0.1433354481377492,0.03785597893532755
2016-07-27 00:00:00+00:00,0.03966352639019283,0.0389067714820267,0.040172075731632506,0.036290670579097295,0.19892653483437808,0.03966352639019283
2016-07-28 00:00:00+00:00,0.041897331304563634,0.04116590912767093,0.041425477627866025,0.041015793561750225,0.5432196515043495,0.041897331304563634
2016-07-29 00:00:00+00:00,0.054242610638091215,0.05728720163477452,0.05639545592766454,0.05486212997324591,0.5963422529390264,0.054242610638091215
2016-08-01 00:00:00+00:00,0.05644943723224016,0.058300848120171,0.05330009820131382,0.04859432985242085,0.4016394113995353,0.05644943723224016
2016-08-02 00:00:00+00:00,0.055472822040208536,0.0558260410095488,0.05698400986154817,0.05269375161819284,0.24534211198998548,0.055472822040208536
2016-08-03 00:00:00+00:00,0.05661130715357138,0.05440801427731862,0.056422703794973994,0.051879261241046026,0.16051604413035978,0.05661130715357138
2016-08-04 00:00:00+00:00,0.05576418789860471,0.05487170362702126,0.05749899455369628,0.05459782514887379,0.13540339581391586,0.05576418789860471
2016-08-05 00:00:00+00:00,0.06148898744968545,0.059708091379152284,0.059430868345934584,0.055439285406058525,0.2481883952866368,0.06148898744968545
2016-08-08 00:00:00+00:00,0.061240786903644207,0.059487030177549916,0.06256491804386471,0.059873133684301416,0.1298751560080638,0.061240786903644207
2016-08-09 00:00:00+00:00,0.0625897029147377,0.06288921598757746,0.06391586730506604,0.05938767584361787,0.16588661212769232,0.0625897029147377
2016-08-10 00:00:00+00:00,0.06281632080460137,0.0617420161859934,0.06511913312545031,0.060817079485630476,0.07501526379141998,0.06281632080460137
2016-08-11 00:00:00+00:00,0.06290804709335579,0.06332594665415786,0.06522376493591847,0.06149132648657979,0.10722365541269913,0.06290804709335579
2016-08-12 00:00:00+00:00,0.062028553854122814,0.059899498029320264,0.06382322455621398,0.05960343488392167,0.06718883792805594,0.062028553854122814
2016-08-15 00:00:00+00:00,0.06160769205866168,0.062107414177032305,0.06366518692581935,0.060817079485630476,0.10092241420793635,0.06160769205866168
2016-08-16 00:00:00+00:00,0.05874799011514348,0.05859739363451577,0.06003250125612669,0.058956157763010275,0.11625633886743181,0.05874799011514348
2016-08-17 00:00:00+00:00,0.06024258905543506,0.058505734111900076,0.06007936758789889,0.0573487529127471,0.09854027303160229,0.06024258905543506
2016-08-18 00:00:00+00:00,0.05894223402074095,0.05961104011991225,0.06197036957917307,0.058799732458790055,0.06359361354093683,0.05894223402074095
2016-08-19 00:00:00+00:00,0.05781993589951112,0.05650539982422942,0.05986138464942348,0.05609735047898512,0.08784452740605644,0.05781993589951112
2016-08-22 00:00:00+00:00,0.05605555375700083,0.05512511524837033,0.05818302501463213,0.055164192629671205,0.10317077324370841,0.05605555375700083
2016-08-23 00:00:00+00:00,0.056017784108690294,0.05614954520701576,0.05912841701879995,0.056356261327349666,0.09922385881615775,0.056017784108690294
2016-08-24 00:00:00+00:00,0.054701242081863,0.055103548301872585,0.056558943131521155,0.05371321308362825,0.12375632948220511,0.054701242081863
2016-08-25 00:00:00+00:00,0.05457714180884238,0.053696305042891246,0.054441565858640295,0.05178216967290933,0.09899366480133864,0.05457714180884238
2016-08-26 00:00:00+00:00,0.05464728544141928,0.05595538877116929,0.055894095169171154,0.05286096487442826,0.13991291192186578,0.05464728544141928
2016-08-29 00:00:00+00:00,0.05605555375700083,0.0553677433964706,0.05631098753900532,0.052720721498230816,0.08545880277952875,0.05605555375700083
2016-08-30 00:00:00+00:00,0.054404480559422486,0.055085216397349424,0.056433602941897754,0.05303896608267894,0.13365859685059095,0.054404480559422486
2016-08-31 00:00:00+00:00,0.053303765094370126,0.05218661878804548,0.055637965216462526,0.0517875636489169,0.15388410166487096,0.053303765094370126
2016-09-01 00:00:00+00:00,0.05423721497404682,0.05322722395656415,0.0550494112825789,0.052995814274618136,0.098694702670899,0.05423721497404682
2016-09-02 00:00:00+00:00,0.055683252937939076,0.05479077366028823,0.057289185975413714,0.05502394925347376,0.1238687815620908,0.055683252937939076
2016-09-06 00:00:00+00:00,0.060334315344189426,0.059147350770209606,0.05870062550204197,0.05526128419780796,0.1870337462036758,0.060334315344189426
2016-09-07 00:00:00+00:00,0.060479998273387514,0.05954094754379441,0.06153440370222224,0.05879433848278248,0.09338607716977057,0.060479998273387514
2016-09-08 00:00:00+00:00,0.05776597925906746,0.05825771422717546,0.060106615455208345,0.05803378786571162,0.15758836532216752,0.05776597925906746
2016-09-09 00:00:00+00:00,0.04931636936557782,0.05442688535550416,0.05252080919626417,0.053454302235263706,0.26257185244239434,0.04931636936557782
2016-09-12 00:00:00+00:00,0.05436671091111184,0.05283362718297935,0.04943640511257186,0.04537952015189439,0.16453718716906413,0.05436671091111184
2016-09-13 00:00:00+00:00,0.049332556357710944,0.050638920789997266,0.05041727383997652,0.050422887718995446,0.1788812263726918,0.049332556357710944
2016-09-14 00:00:00+00:00,0.05084334229013565,0.051426383923998065,0.05222108265586056,0.04779602140329681,0.1275942046395783,0.05084334229013565
2016-09-15 00:00:00+00:00,0.05584512285927029,0.054726126738161074,0.05268429640012079,0.04956524553378788,0.1706401441297796,0.05584512285927029
2016-09-16 00:00:00+00:00,0.054291171614490596,0.05254247340525914,0.05524559592720679,0.05326551307499788,0.29052993085306256,0.054291171614490596
2016-09-19 00:00:00+00:00,0.05257535044837969,0.05483396147065012,0.05512603228545304,0.054705704669025634,0.14096115642374402,0.05257535044837969
2016-09-20 00:00:00+00:00,0.05565627461771716,0.05447271511681201,0.05735458085695633,0.05286096487442826,0.10782396864037416,0.05565627461771716
2016-09-21 00:00:00+00:00,0.0582515890230611,0.05653775024397606,0.057229785624679175,0.054835160093207935,0.14010556502989452,0.0582515890230611
2016-09-22 00:00:00+00:00,0.06418142380782804,0.06337986402040235,0.06275510815768454,0.05879433848278248,0.19443971391098777,0.06418142380782804
2016-09-23 00:00:00+00:00,0.06401415822245243,0.06288382425095296,0.0658668146044209,0.06234896867178741,0.18176351481176478,0.06401415822245243
2016-09-26 00:00:00+00:00,0.057167060550141924,0.05954633928041886,0.0598286872086522,0.06027228790886341,0.2024569158370411,0.057167060550141924
2016-09-27 00:00:00+00:00,0.06191524490919098,0.06129859976599866,0.06050334440323357,0.05636704927936481,0.13762052764085775,0.06191524490919098
2016-09-28 00:00:00+00:00,0.06113287362275671,0.05904490777434501,0.06086410616641036,0.057634633641149624,0.13021251224772085,0.06113287362275671
2016-09-29 00:00:00+00:00,0.05759871367369179,0.06119621068750031,0.0604619276449232,0.05957107102787612,0.16517879539420854,0.05759871367369179
2016-09-30 00:00:00+00:00,0.05882892507580906,0.05857582668801797,0.06038454370176449,0.056814749287995236,0.2113518924200473,0.05882892507580906
2016-10-03 00:00:00+00:00,0.05627677598282016,0.05594735508359894,0.05788318948275917,0.0556928022784155,0.15904853595582732,0.05627677598282016
2016-10-04 00:00:00+00:00,0.05836489796799288,0.057373469420765766,0.05973059488633825,0.05665293000776733,0.14582884691057107,0.05836489796799288
2016-10-05 00:00:00+00:00,0.058386480624170456,0.05918509292658075,0.06123467716181852,0.05842215413825841,0.19016141566076947,0.058386480624170456
2016-10-06 00:00:00+00:00,0.058596911521900996,0.0583278068032933,0.061174731853737785,0.05825494088202299,0.12353330236777324,0.058596911521900996
2016-10-07 00:00:00+00:00,0.05763648332200244,0.0578856844000884,0.05856438616549481,0.05861094329852423,0.1000644338472911,0.05763648332200244
2016-10-10 00:00:00+00:00,0.06349617447419259,0.06312645239905323,0.06135456777798004,0.05755911797704327,0.14131933080262118,0.06349617447419259
2016-10-11 00:00:00+00:00,0.061947618893457235,0.06469005602014355,0.06392131687852792,0.06238672650384053,0.17502731100969,0.061947618893457235
2016-10-12 00:00:00+00:00,0.06360408775508003,0.062452485320997064,0.06472785375088691,0.06082247346163805,0.10079426320339288,0.06360408775508003
2016-10-13 00:00:00+00:00,0.05931453483980276,0.058726795313502556,0.059790540194418984,0.05945240355570902,0.17380142976249915,0.05931453483980276
2016-10-14 00:00:00+00:00,0.05949798741731144,0.06019873941197723,0.06142541223298453,0.05968434452403559,0.08629869524872047,0.05949798741731144
