Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,0.02186513706032827,0.0222599119855296,0.02178942141679617,0.02176940446674998,0.02216181931663769,0.0006598372071430782
2022-01-04,0.02173940499787411,0.022373814556688604,0.021942375431027374,0.0216439463818497,0.022034099726806096,0.0007966327256971311
2022-01-05,0.02158852317337605,0.021735456463849716,0.021037402586432028,0.020753198505568213,0.02112729524710706,0.0006381727585032961
2022-01-06,0.020419196841595884,0.020583908950860517,0.02005595394559855,0.019774628308797792,0.02013108536352496,0.001074556652533193
2022-01-07,0.019878540365295138,0.01984541879122922,0.01940590485318365,0.019197523261072446,0.019543577431741926,0.0008529602921605646
2022-01-10,0.01919957816513783,0.01949494697583029,0.018819585197963107,0.01938570919657559,0.019735155603157827,0.0007223546160750209
2022-01-11,0.019287591556889905,0.020108270853485585,0.019482380649421784,0.019912632443066708,0.020271577157560398,0.0005310884837980874
2022-01-12,0.02009228822102028,0.020208405310990562,0.019839271730542615,0.019586442373294644,0.019939507192109057,0.0008473894339389063
2022-01-13,0.019601926490916317,0.019695215903357068,0.019469635501255474,0.019322981345972726,0.019671297021573518,0.0004277181145739841
2022-01-14,0.019224724331190074,0.019169509375614954,0.01906176015659876,0.01904697426928217,0.01939031464683414,0.0005750363653245025
2022-01-18,0.018834949679387387,0.018967988265444897,0.018602901759283624,0.018808604148850244,0.01914764767137479,0.0006728358763269475
2022-01-19,0.01892296308371286,0.018894139004152103,0.018530248907155083,0.018281682094206407,0.018611227330303712,0.0006431246324781034
2022-01-20,0.01859605446313725,0.018844071775399616,0.01841171106418386,0.018193862157412033,0.018521824353083638,0.0005360403577728947
2022-01-21,0.018067971673385703,0.018068029103895062,0.017736168017311774,0.017566574116605185,0.017883228830588644,0.001135836092971434
2022-01-24,0.017087247018705034,0.01756735679133654,0.01705425301454135,0.017566574116605185,0.017883228830588644,0.001203924360125035
2022-01-25,0.017565036256732548,0.017755108611271518,0.017315547524488748,0.017340750032996132,0.017653334046561223,0.0010244189285382687
2022-01-26,0.017640475974508827,0.017892793189937185,0.017213578997416976,0.01727802219493903,0.01758947547774883,0.0008820525517625577
2022-01-27,0.017426729325829834,0.017342053648626177,0.016716482708355816,0.016613096006026274,0.016912563342642316,0.0008659589613444339
2022-01-28,0.01684835299692765,0.01674124687856268,0.016079178776853307,0.016086173951382437,0.01637614300157124,0.0009105258271176999
2022-01-31,0.015980787912624698,0.01737960376978687,0.01620663883662733,0.017340750032996132,0.017653334046561223,0.0009204295750673146
2022-02-01,0.01759018243535819,0.01774259150367972,0.01726456326095286,0.017528937160346553,0.017844913431308618,0.0005471820742162112
2022-02-02,0.017640475974508827,0.017529805468561154,0.01714984836209123,0.017127473203148755,0.017436212692841044,0.0007136888366191081
2022-02-03,0.01688607284952909,0.0172419191911212,0.016576275065914466,0.016412364021154497,0.016708212967022577,0.0005125189563925599
2022-02-04,0.01663460514120251,0.016616078205874112,0.016372337999024843,0.01652527605668614,0.016823160352650333,0.00036705765838259416
2022-02-07,0.016785485771227817,0.017066683277163326,0.016627259329450354,0.017114927153780123,0.017423440488637205,0.0007823960880195599
2022-02-08,0.01707467333215584,0.01798041174146506,0.017315547524488748,0.01798058412317162,0.018304701773260056,0.0007644455448608833
2022-02-09,0.018457747519661144,0.01883030367426241,0.018449948955929888,0.018281682094206407,0.018611227330303712,0.0006146513571229612
2022-02-10,0.01770334320020866,0.01858121851152856,0.01791461356424523,0.018645510312084373,0.01898161390836657,0.0007854910092538145
2022-02-11,0.01868406906193548,0.018682605164193636,0.018312291561646918,0.018382049284762454,0.018713403737831032,0.00044257373649840613
2022-02-14,0.018344586754810675,0.018681352981550353,0.018080312726642747,0.018080950109334627,0.01840687695468397,0.00038934109126922723
2022-02-15,0.018281719529110844,0.018894139004152103,0.01853917112395788,0.018934062233750527,0.019275367261206384,0.0003720095323574015
2022-02-16,0.018797228632313194,0.019282160940711723,0.018883315833288852,0.019272798352891224,0.01962020943086156,0.0004085296029216057
2022-02-17,0.01921215064464088,0.019094407931678877,0.018557015557563478,0.018457323184733955,0.018790034523619176,0.000398625854971991
2022-02-18,0.018457747519661144,0.019025566236894977,0.018673005586877338,0.0185702352202656,0.018904981909246932,0.0005032341926897961
2022-02-22,0.01853318723743742,0.01959508143333527,0.018794092454383387,0.019159886317359577,0.01950526204523381,0.0009278573860295257
2022-02-23,0.01932531140949135,0.019332228169464213,0.018947046468614597,0.01877096720513738,0.019109332284866675,0.0005434681687351057
2022-02-24,0.01813083889908554,0.018931690326927486,0.018093059098432607,0.01894660828311916,0.019288139465410224,0.0004654761536318901
2022-02-25,0.01902355016201413,0.01949494697583029,0.018794092454383387,0.01934807224031696,0.019696840203877797,0.0006270310420599796
2022-02-28,0.019413326008289572,0.019570047218151677,0.019208340978561996,0.019134794218622304,0.019479717636826127,0.000729782427037232
