Date,Open,High,Low,Close,Volume,Adj Close
2010-08-30,0.013110896830727518,0.012955354338313033,0.017444055100084142,0.01506068999575854,0.01658235570408202,0.01506068999575854
2010-08-31,0.012963579783117456,0.01149969736527616,0.016389119502429043,0.013617524709303865,0.0022296965345225046,0.013617524709303865
2010-09-01,0.012816270101175621,0.014774925554609117,0.01740637519568327,0.017206930303203173,0.010160505757799887,0.017206930303203173
2010-09-02,0.015578395690724632,0.01677645025339239,0.02008137713996031,0.019464175639514573,0.009949953300544736,0.019464175639514573
2010-09-03,0.017419812750423973,0.016994795160205495,0.021400045695125748,0.019427171496282765,0.008532773299788908,0.019427171496282765
2010-09-07,0.016462275879380324,0.015903056069570265,0.020797227506530645,0.01753996759228941,0.0033715387065600586,0.01753996759228941
2010-09-08,0.016646413902516137,0.01572110258708309,0.02117398887440259,0.018872113048220028,0.004586264421493626,0.018872113048220028
2010-09-09,0.017898577503111683,0.01608500955205744,0.021513077873100993,0.018169030626401426,0.006956329260852899,0.018169030626401426
2010-09-10,0.016977868973262013,0.01564831609928881,0.01800919338427836,0.01617081059229835,0.007237065870526435,0.01617081059229835
2010-09-13,0.0174934620671437,0.01553914182631104,0.020797227506530645,0.018206034769633235,0.006540623127297855,0.018206034769633235
2010-09-14,0.016204477491022405,0.018086541529125588,0.020910259684505904,0.01968620789973404,0.014474131741052868,0.01968620789973404
2010-09-15,0.017824920820723712,0.019542198502162447,0.021889839240972937,0.022868560517254867,0.015281249493864285,0.022868560517254867
2010-09-16,0.022133836740420153,0.02376360372396938,0.022078216157295223,0.01902013332156157,0.06926635965598968,0.01902013332156157
2010-09-17,0.017972234185499654,0.017067581647999763,0.01815989416381345,0.01639283545168916,0.029153417158405633,0.01639283545168916
2010-09-20,0.01668324224371013,0.017176755920977532,0.01951623885576608,0.019464175639514573,0.022377947059553954,0.019464175639514573
2010-09-21,0.0174934620671437,0.017904580768353537,0.02143772183191294,0.018391059186206572,0.018288370485944273,0.018391059186206572
2010-09-22,0.017419812750423973,0.01572110258708309,0.01815989416381345,0.01506068999575854,0.022793653193108995,0.01506068999575854
2010-09-23,0.013810627947745034,0.012773389938398563,0.017029613827811325,0.013913554154743983,0.014835850065055308,0.013913554154743983
2010-09-24,0.014031605360577189,0.012955354338313033,0.01759475587961922,0.015911781589675718,0.012427993759009213,0.015911781589675718
2010-09-27,0.015688877031472474,0.015211615368235329,0.019101797583493278,0.0175029634490576,0.008100870823368083,0.0175029634490576
2010-09-28,0.018045894550721746,0.01768623586154043,0.02177680706299768,0.02072232020981022,0.029585319634826458,0.02072232020981022
2010-09-29,0.018598319668631548,0.019651376414282648,0.023170820356510156,0.022868560517254867,0.04996031895997883,0.022868560517254867
2010-09-30,0.02158141162251035,0.020088069867051278,0.01962927103374134,0.01705891002986163,0.05607443839181112,0.01705891002986163
2010-10-01,0.016756902608932207,0.014993270461422223,0.02008137713996031,0.017761988751265924,0.012935479168803684,0.017761988751265924
2010-10-04,0.015799362055054438,0.016521710283110946,0.020043701003173105,0.019205150337306263,0.014174499398035922,0.019205150337306263
2010-10-05,0.01845100262102147,0.016922019589838508,0.022718710482677505,0.01968620789973404,0.005763198669740371,0.01968620789973404
2010-10-06,0.01811954386744149,0.01684923310204424,0.02011905704436117,0.017243927045606337,0.0052611120409011645,0.017243927045606337
2010-10-07,0.016314958831770247,0.014592961154694647,0.020194409317935556,0.017132918316325248,0.000607362857466784,0.017132918316325248
2010-10-08,0.015799362055054438,0.015138839797868342,0.020382786234257842,0.017132918316325248,0.004030189983101815,0.017132918316325248
2010-10-11,0.015836194079082537,0.014811316978935049,0.019177153624681344,0.01642983959492097,0.0014225787817110894,0.01642983959492097
2010-10-12,0.014952313890426859,0.013282877157246326,0.019026452845146237,0.01642983959492097,0.00338773504942584,0.01642983959492097
2010-10-13,0.01657275353729403,0.015357184704681448,0.020269765359123622,0.01753996759228941,0.005390682783827412,0.01753996759228941
2010-10-14,0.017898577503111683,0.016012233981690466,0.020420466138658715,0.01831705089974297,0.004759025412061956,0.01831705089974297
2010-10-15,0.0174934620671437,0.01553914182631104,0.01985532408685082,0.01753996759228941,0.00448638697382131,0.01753996759228941
2010-10-18,0.016130817125800313,0.014592961154694647,0.019742291908875574,0.01639283545168916,0.0011958299815901566,0.01639283545168916
2010-10-19,0.014952313890426859,0.013755962034340888,0.018913420667170992,0.015726757173102367,0.003420127735157401,0.015726757173102367
2010-10-20,0.014804996842816796,0.014774925554609117,0.019064128981933444,0.017947009467424925,0.005236817526602492,0.017947009467424925
2010-10-21,0.016462275879380324,0.01572110258708309,0.02060885059020836,0.01831705089974297,0.00806037996620363,0.01831705089974297
2010-10-22,0.016720070584904108,0.01564831609928881,0.02098560442285293,0.018206034769633235,0.0011499403434704447,0.018206034769633235
2010-10-25,0.017677611138781878,0.015830273220918428,0.0216637786526361,0.018687092332061013,0.0,0.018687092332061013
2010-10-26,0.017162006996397826,0.0190691136250679,0.020834903643317852,0.020574307337297336,0.014641493950665939,0.020574307337297336
2010-10-27,0.018819286032961353,0.01728592655481287,0.02136236955833854,0.019242154480538072,0.006424549336759759,0.019242154480538072
2010-10-28,0.019334879126843042,0.017722627285866363,0.02253032603112786,0.01994523690235666,0.0028532557348550694,0.01994523690235666
2010-10-29,0.018414170596993372,0.01899632713727363,0.022869411262212598,0.022350502512009603,0.004375711964238475,0.022350502512009603
2010-11-01,0.021360445258180545,0.022271555326606587,0.02384899081867963,0.020759324353042043,0.009105044081046499,0.020759324353042043
2010-11-02,0.020402904704302775,0.019105497771108967,0.022869411262212598,0.020167258061333175,0.005506756574365508,0.020167258061333175
2010-11-03,0.018929774739377424,0.021361769718458545,0.0232838525344854,0.022091473509386984,0.006859151203658213,0.022091473509386984
2010-11-04,0.02379111209414956,0.03166054280269441,0.027013790076417528,0.03367377034094162,0.047387799834797295,0.03367377034094162
2010-11-05,0.03215114922801867,0.030350447887818807,0.03292893978439319,0.03197158345269297,0.0240920600128491,0.03197158345269297
2010-11-08,0.03078849692100704,0.030459625799939008,0.03409690756002353,0.03396980348679606,0.01055461676753389,0.03396980348679606
2010-11-09,0.03262991398070638,0.03297063771757004,0.03417225229837056,0.032674654773268606,0.022618192812063037,0.032674654773268606
2010-11-10,0.03071484023861907,0.04854616005077972,0.03417225229837056,0.050177621922740535,0.07941606785187905,0.050177621922740535
2010-11-11,0.04588811681054162,0.04538010977356696,0.0465300289321836,0.0452930750161424,0.049312465245347596,0.0452930750161424
2010-11-12,0.04459912486875208,0.050474909179196004,0.049318063054435916,0.0519538170974528,0.07047028780901272,0.0519538170974528
2010-11-15,0.051854304401133346,0.05935441307557851,0.05741842869606877,0.05550621114729166,0.0676035351217695,0.05550621114729166
2010-11-16,0.05472691869709843,0.053750137368528975,0.05063672784198769,0.05132474666251214,0.033178208360552186,0.05132474666251214
2010-11-17,0.05178065508441362,0.05138469478734406,0.05135257820855802,0.050658672084339655,0.017046650866234404,0.050658672084339655
2010-11-18,0.05351158343769687,0.05134830336301813,0.05252053468134734,0.052138834113197495,0.022610094640630147,0.052138834113197495
2010-11-19,0.05163333803680354,0.05364096673469364,0.05545927711836209,0.05620929356911026,0.02785770972914316,0.05620929356911026
2010-11-22,0.05682613414515567,0.06121038299448538,0.06224097797244318,0.06512729948880366,0.03809379842031669,0.06512729948880366
2010-11-23,0.0631606125133555,0.06932566698002351,0.06484062764314583,0.06945677684609611,0.03939220524005679,0.06945677684609611
2010-11-24,0.07045262038693079,0.0703810219246177,0.07290333221844622,0.0727871534373728,0.03526753659023792,0.0727871534373728
2010-11-26,0.07166794828066408,0.07049019255845301,0.074485722428281,0.0722320875884814,0.00626528529857958,0.0722320875884814
2010-11-29,0.07096821716364657,0.07030823907596584,0.06913571853972691,0.06856868480936146,0.027725439595739282,0.06856868480936146
2010-11-30,0.06481789154991904,0.06805197440690111,0.06943712009879707,0.07226909913254184,0.056797875039816,0.07226909913254184
2010-12-01,0.07266231717573585,0.07201862510185686,0.06958782841355954,0.06864267829416776,0.03187170336937919,0.06864267829416776
2010-12-02,0.0658122420308202,0.06430364678390388,0.061110697636441065,0.061241849647806955,0.050977989170045396,0.061241849647806955
2010-12-03,0.05844657379202287,0.056843408436232326,0.05986738512246368,0.05805950073070045,0.028116851214995655,0.05805950073070045
2010-12-06,0.05601591063888798,0.05393209812930101,0.05493180366811403,0.053693008128933274,0.031202254530926916,0.053693008128933274
2010-12-07,0.05284867329620511,0.05738928707940602,0.05677793437068649,0.058318526032908775,0.032198329617172436,0.058318526032908775
2010-12-08,0.060177513193808464,0.057716809898339314,0.062316330246017564,0.061315861634684894,0.014617199436367268,0.061315861634684894
2010-12-09,0.0602879908517222,0.0585538090186931,0.06280612002425107,0.06013172905126716,0.007760747623186683,0.06013172905126716
2010-12-10,0.05859389083963292,0.05928162658778423,0.06084695714370337,0.05817051316039588,0.008392404994952139,0.05817051316039588
2010-12-13,0.05708392885067947,0.05509662006858808,0.05809660292585193,0.05458110756649657,0.00787952080420241,0.05458110756649657
2010-12-14,0.05211211015515949,0.05007459987246843,0.04815010281403293,0.0471062780345008,0.044464359947523846,0.0471062780345008
2010-12-15,0.046145915198899524,0.04854616005077972,0.051051169114260476,0.05106571765988951,0.016854994142322666,0.05106571765988951
2010-12-16,0.05104408457769976,0.05196695757655881,0.055270892666812434,0.055543215290523466,0.018129106447764096,0.055543215290523466
2010-12-17,0.05597908229769399,0.05425962094823432,0.059264559398641246,0.05757845056910133,0.0187472668671414,0.05757845056910133
2010-12-20,0.05708392885067947,0.05662505625113437,0.06133675068955056,0.05883659143898267,0.01092983204392448,0.05883659143898267
2010-12-21,0.05767318230978325,0.058444627467430454,0.06303217307736056,0.06090881235872073,0.017794382028537958,0.06090881235872073
2010-12-22,0.05933046134634678,0.059063288959255986,0.06299450447580074,0.062277976759540436,0.01929524313410032,0.062277976759540436
2010-12-23,0.05568445556814209,0.05768041119572852,0.05628814836006666,0.052878920678247905,0.03871195883969399,0.052878920678247905
2010-12-27,0.04375207302129038,0.043487755708619014,0.037977542113877084,0.036079035950594564,0.2478958251226873,0.036079035950594564
2010-12-28,0.03576032298219526,0.03682812505697532,0.03775148906076759,0.039261395968944034,0.10629659822812008,0.039261395968944034
2010-12-29,0.0401060709259198,0.04141344452204147,0.04340290957884658,0.04414594287554217,0.08639939101750825,0.04414594287554217
2010-12-30,0.04257356978591693,0.04101313885445633,0.04295079216978658,0.03959443325803027,0.05189848132291728,0.03959443325803027
2010-12-31,0.03841196354816231,0.038647696273271415,0.04340290957884658,0.0400754834196294,0.03507587986632618,0.0400754834196294
2011-01-03,0.03940632876039995,0.03773791066512337,0.04114234137161498,0.04003848667722624,0.03143440211200311,0.04003848667722624
2011-01-04,0.03874341861890818,0.0375559571826362,0.0415944550130613,0.040223503692970945,0.028853784815388684,0.040223503692970945
2011-01-05,0.03808050847741642,0.03737399642186415,0.04223495310605726,0.0408155699846798,0.035853304323883665,0.0408155699846798
2011-01-06,0.039369500419205956,0.041377053097715555,0.0445708660516359,0.044701001323604904,0.05244105880892094,0.044701001323604904
2011-01-07,0.04367841633890241,0.043487755708619014,0.04867756872905362,0.046033154180364154,0.057480820830656434,0.046033154180364154
2011-01-10,0.044304498139200184,0.04385166995187824,0.04924270701324785,0.04681024488864637,0.033045938227148304,0.04681024488864637
2011-01-11,0.04585128846934763,0.04396084058571356,0.0449853073239087,0.04129662014627893,0.042966198232439114,0.04129662014627893
2011-01-12,0.04003241056069772,0.03919356763816023,0.043478261852420964,0.04129662014627893,0.02283414405027345,0.04129662014627893
2011-01-13,0.03984826517189367,0.03762873275300317,0.042121920928082014,0.03855831354712543,0.016334011780140045,0.03855831354712543
2011-01-14,0.03686517321801485,0.03620947084343465,0.04004973717240006,0.036819122515644974,0.028977956777359672,0.036819122515644974
2011-01-18,0.03439767435801775,0.03278867331765556,0.036809585641087765,0.0364120732396808,0.04057723765973643,0.0364120732396808
2011-01-19,0.03362427919294402,0.032170019104114905,0.033041971962368445,0.030454413580189,0.0608172674610073,0.030454413580189
2011-01-20,0.029057568567723784,0.028458101101155736,0.027842668853349455,0.025236829384504632,0.05834462578349808,0.025236829384504632
2011-01-21,0.025706189519070992,0.02532843496998402,0.029123649968886674,0.02679100340024041,0.02965280439676721,0.02679100340024041
2011-01-24,0.027216151508024443,0.029768185098604058,0.031082812849434406,0.032156600468437664,0.04120889503150188,0.032156600468437664
2011-01-25,0.03134092203891684,0.030059316493211433,0.03405922765562266,0.032859679189841944,0.031123972207075645,0.032859679189841944
2011-01-26,0.03156188840324665,0.030022925068885514,0.034360636749920216,0.033118708192464576,0.025951940051936274,0.033118708192464576
2011-01-27,0.03167237710966272,0.03075075719454637,0.03598071439938318,0.03374777862740524,0.020979662792141536,0.03374777862740524
2011-01-28,0.03218797020354442,0.030022925068885514,0.033041971962368445,0.030380401593311075,0.025101632051482775,0.030380401593311075
2011-01-31,0.029131217884443526,0.027257184098400306,0.03210006854268862,0.03071343888239731,0.019214261419771415,0.03071343888239731
2011-02-01,0.030088754755487175,0.029477057343139115,0.03225077685745107,0.03001036016099303,0.01590750808467448,0.03001036016099303
2011-02-02,0.029536333320411494,0.02747552900521341,0.0327405628680709,0.030121376291102765,0.012174251054111981,0.030121376291102765
2011-02-03,0.028284169719815948,0.0264565691240876,0.030781403755136848,0.028974240450088208,0.010622101529474643,0.028974240450088208
2011-02-04,0.026884696437278567,0.02561956636459141,0.031045132945033534,0.028345170015147532,0.011485906482316292,0.028345170015147532
2011-02-07,0.026221782612952695,0.024127517967228604,0.029764144294268956,0.0269020121295215,0.020963466449275756,0.0269020121295215
2011-02-08,0.028136860037874113,0.03136941140808705,0.030216261703328952,0.032156600468437664,0.09141215913446744,0.032156600468437664
2011-02-09,0.029425844613995424,0.02747552900521341,0.029425066598411577,0.02742006643435243,0.06794635771242853,0.02742006643435243
2011-02-10,0.026221782612952695,0.025510388452471194,0.029500411336758604,0.027457070577584237,0.019370826067473965,0.027457070577584237
2011-02-11,0.026184954271758702,0.02591069775919877,0.029990208650219473,0.02756808670769397,0.01392885486457158,0.02756808670769397
2011-02-14,0.02762125589549006,0.027329959668767292,0.030404638619651238,0.026939016272753295,0.03143710150248074,0.026939016272753295
2011-02-15,0.025301074083103024,0.02379999514829531,0.028558507917078778,0.02605091683519,0.02254530926916702,0.02605091683519
2011-02-16,0.0256325291538489,0.030350447887818807,0.030479994660839303,0.03304469990600096,0.10788383982896661,0.03304469990600096
2011-02-17,0.031267261673694764,0.03224280559190916,0.032288445459010905,0.02886323172080712,0.06748206255027615,0.02886323172080712
2011-02-18,0.026479581001310586,0.024964520726724795,0.0300655533885665,0.02730905770507134,0.06079567233718625,0.02730905770507134
2011-02-22,0.024822301964747072,0.02318134093475463,0.02561977678290505,0.022461518642119337,0.05253283808516036,0.022461518642119337
2011-02-23,0.022244321764002116,0.021361769718458545,0.023095475618163115,0.022313498368777794,0.04014263579283797,0.022313498368777794
2011-02-24,0.020771191799076764,0.021652901113065906,0.02456484118524998,0.024903792095418396,0.025287889994439254,0.024903792095418396
2011-02-25,0.024564503576389167,0.026274612002457995,0.029048305230539632,0.028900239564453235,0.033143116284342994,0.028900239564453235
2011-02-28,0.02798954299026405,0.027184397610606037,0.03210006854268862,0.029936348174115106,0.02517721498485642,0.029936348174115106
2011-03-01,0.029131217884443526,0.027985008945776324,0.03285359504604616,0.030121376291102765,0.026667278528508264,0.030121376291102765
2011-03-02,0.028284169719815948,0.027839446887615055,0.03296661968879406,0.03041740573654287,0.01470627932212906,0.03041740573654287
2011-03-03,0.03071484023861907,0.02969540952823707,0.034209928435157765,0.031675550306838544,0.014082720121796498,0.031675550306838544
2011-03-04,0.03071484023861907,0.030423234375613076,0.033155004140343704,0.03385879475751497,0.039454291221042284,0.03385879475751497
2011-03-07,0.032372115592348476,0.03191528277297587,0.03662120872476548,0.03382179061428316,0.05169602703709502,0.03382179061428316
2011-03-08,0.031156780332946922,0.030314056463492875,0.03398387538204827,0.03278567090337834,0.034589989580352754,0.03278567090337834
2011-03-09,0.031377750380110835,0.030423234375613076,0.035001131075302484,0.03300769206235484,0.02176518542113191,0.03300769206235484
2011-03-10,0.030567530556677235,0.028603663159316978,0.03296661968879406,0.030380401593311075,0.024254023441506907,0.030380401593311075
2011-03-11,0.02839465474339791,0.027730268975494868,0.03221310072066386,0.0306024264527019,0.021927148849789718,0.0306024264527019
2011-03-14,0.028284169719815948,0.026820483367346826,0.030969788206686492,0.02756808670769397,0.028276115253175835,0.02756808670769397
2011-03-15,0.022317982129224208,0.02303577159830851,0.02569512152125209,0.026457966111154176,0.0324007839029947,0.026457966111154176
2011-03-16,0.024748652648027343,0.024091126542902686,0.029048305230539632,0.025976908548726398,0.02837599270084815,0.025976908548726398
2011-03-17,0.02614812593056471,0.02474617218076927,0.028859917011376322,0.02593990070508028,0.021705798830624047,0.02593990070508028
2011-03-18,0.025963987907428897,0.02387278163608958,0.028370131000756492,0.026494962853557326,0.01537032937962608,0.026494962853557326
2011-03-21,0.025448383765044845,0.023363294417241817,0.02848316317873175,0.025643871259640162,0.007914612880411603,0.025643871259640162
2011-03-22,0.02426988052967139,0.022671864633334163,0.026448648024609632,0.023645651225537072,0.012535969378114421,0.023645651225537072
2011-03-23,0.021986527058478332,0.02052476695896234,0.02558209687850419,0.02371965211117203,0.008214245223428548,0.02371965211117203
2011-03-24,0.022097004716392053,0.02092506898740505,0.026373295751035246,0.024163705530368,0.009277805071614829,0.024163705530368
2011-03-25,0.023165030293851786,0.02318134093475463,0.027955693496097354,0.025717879546103765,0.012133760196947528,0.025717879546103765
2011-03-28,0.02415939918892355,0.025146481487496847,0.028520831780291585,0.02756808670769397,0.0253634729278129,0.02756808670769397
2011-03-29,0.026369092294894515,0.026820483367346826,0.031007456808246327,0.03004736430422484,0.01719241795202643,0.03004736430422484
2011-03-30,0.02935219529727568,0.028603663159316978,0.03025393784011616,0.029270273595942635,0.02982286599685791,0.029270273595942635
2011-03-31,0.0383383031829402,0.04396084058571356,0.04340290957884658,0.04421995116200577,0.3077116187164938,0.04421995116200577
2011-04-01,0.04165286125606726,0.04203209873558214,0.04366664253635693,0.04018649954973914,0.07413336068715684,0.04018649954973914
2011-04-04,0.039369500419205956,0.03773791066512337,0.038618040206873046,0.0371151556614994,0.06723641801681181,0.0371151556614994
2011-04-05,0.03594446468816518,0.03773791066512337,0.040351146266697606,0.04033451982308068,0.08266613398694575,0.04033451982308068
2011-04-06,0.03995875387830974,0.03777430208944929,0.04076557623612937,0.03955742911479846,0.0315774698073175,0.03955742911479846
2011-04-07,0.03944315710159394,0.04115870819090245,0.04321453266252429,0.042332739857183756,0.07266219287684841,0.042332739857183756
2011-04-08,0.042131626008754954,0.03992139612467868,0.042875447431439555,0.03955742911479846,0.049342158540601526,0.03955742911479846
2011-04-11,0.03804367645338832,0.036027517360947475,0.03782684133434198,0.03504292364051837,0.03376667548467556,0.03504292364051837
2011-04-12,0.032924540710258264,0.03122384207164093,0.0351141557180504,0.03274866676014652,0.033442748627359936,0.03274866676014652
2011-04-13,0.03310867873339409,0.03297063771757004,0.03703563869419726,0.03378478277063705,0.029504337920497548,0.03378478277063705
2011-04-14,0.03215114922801867,0.03147858932020724,0.034737401885405826,0.03456186607809061,0.023347028241023176,0.03456186607809061
2011-04-15,0.03502375615831551,0.034753813870397776,0.03929621066904252,0.0361900520807043,0.022269971440448746,0.0361900520807043
2011-04-18,0.03310867873339409,0.032715897747288586,0.035340220074000915,0.0341548279033694,0.024710220432226402,0.0341548279033694
2011-04-19,0.03358745085175004,0.03140580283241297,0.036432824273215834,0.03463587806496853,0.01161277783476491,0.03463587806496853
2011-04-20,0.03520790154711958,0.03442629105146448,0.03888176939676972,0.036819122515644974,0.019400519362727898,0.036819122515644974
2011-04-21,0.03576032298219526,0.03766512781647152,0.039974381131211996,0.040482532695593564,0.03421747369443979,0.040482532695593564
2011-04-25,0.038890735666518246,0.03675534220832348,0.04140607056151167,0.039187383982066094,0.01842064061934815,0.039187383982066094
2011-04-26,0.03874341861890818,0.038647696273271415,0.04268705921227623,0.04118561141699784,0.034592688970830385,0.04118561141699784
2011-04-27,0.039737783831145825,0.03904800557999899,0.04389269558946642,0.04174067356547489,0.023711445955503247,0.04174067356547489
2011-04-28,0.040253380607861634,0.04024892258275441,0.04423178082055116,0.043886913872919535,0.039991469926090685,0.043886913872919535
2011-04-29,0.042536741444722935,0.04090396822062099,0.046869114163268354,0.04366488901352871,0.016398797151603167,0.04366488901352871
2011-05-02,0.04220528269114294,0.04064922097205469,0.045512769471315724,0.043109830565465974,0.017980639971494437,0.043109830565465974
2011-05-03,0.04139505550204111,0.03915717257469188,0.04340290957884658,0.04096359025802133,0.021470951859070223,0.04096359025802133
2011-05-04,0.03918536239607014,0.03773791066512337,0.040577199319807085,0.04029751567984886,0.0249963558228552,0.04029751567984886
2011-05-05,0.04073215272621759,0.03933913697460635,0.04215959706486921,0.03937241209905377,0.029693295253931665,0.03937241209905377
2011-05-06,0.03962729880756386,0.040285314007080325,0.043855026987906574,0.04188869383881643,0.023301138602903466,0.04188869383881643
2011-05-09,0.03999558221950373,0.041377053097715555,0.04472157436639835,0.04481201745371464,0.021538436621010976,0.04481201745371464
2011-05-10,0.04456229652755809,0.04483424204782056,0.04871524486584083,0.04636619146945039,0.038244964287063976,0.04636619146945039
2011-05-11,0.04441498684561627,0.04246879218835077,0.0449853073239087,0.04170366942224309,0.022782855631198477,0.04170366942224309
2011-05-12,0.040253380607861634,0.04043087606524158,0.043968051630654474,0.04392391801615134,0.01375339448352562,0.04392391801615134
2011-05-13,0.04367841633890241,0.04206849379905049,0.04641699675420836,0.04347986459695536,0.014657690293531719,0.04347986459695536
2011-05-16,0.04364158799770842,0.04134066167338962,0.043591286495168864,0.03996447469034831,0.017200516123459325,0.03996447469034831
2011-05-17,0.03999558221950373,0.03773791066512337,0.04046416714183184,0.037596205823098534,0.030117099558919596,0.037596205823098534
2011-05-18,0.03668103151204493,0.03580916153670709,0.039710648173701645,0.03903937110955321,0.016493275818320222,0.03903937110955321
2011-05-19,0.0401060709259198,0.04297827940719855,0.04377967094671851,0.04588514130785127,0.06847273885556641,0.04588514130785127
2011-05-20,0.04463595320994607,0.042396016617983784,0.046605381205758,0.04503403861269114,0.019543587058042294,0.04503403861269114
2011-05-23,0.04227894305636503,0.03999418261247295,0.043855026987906574,0.040778565841448004,0.020113158448822256,0.040778565841448004
2011-05-24,0.0400692389018917,0.03955748188141946,0.04377967094671851,0.04040852070871564,0.013367381645224509,0.04040852070871564
